Cattle_ID,age,weight,Breed,Disease_Status,Body_Condition,feed,milk_output,Lactation_Stage,health_status,temperature,humidity,thi,feed_weight_ratio,feed_per_weight,temp_humidity,thi_squared,feed_thi_interaction,age_weight_ratio
COW02478,20,555.4,Guernsey,Ketosis,4.5,30.1,19.26,Late,1,42.0,55.92793672010105,65.43611053474788,0.054195174648901695,0.054195174648901695,2348.973342244244,4281.884561915743,1969.6269270959115,0.036010082823190494
COW02479,26,668.4,Brown Swiss,Healthy,3.1,31.2,22.44,Mid,0,25.88192004097446,70.42372251339577,45.1915315416454,0.0466786355475763,0.0466786355475763,1822.7011550794823,2042.2745230795315,1409.9757840993366,0.03889886295631358
COW02480,82,559.2,Jersey,Healthy,4.1,28.2,24.64,Late,0,33.63203942458831,62.723457264736865,55.36863156928964,0.050429184549356215,0.050429184549356215,2109.51778757411,3065.6853618557375,1561.3954102539678,0.14663805436337624
COW02481,104,525.7,Guernsey,Mastitis,3.8,24.0,19.83,Mid,1,49.0,67.53185768441092,78.96602275880619,0.0456534144949591,0.0456534144949591,3309.061026536135,6235.632750344297,1895.1845462113486,0.19783146281148942
COW02482,31,483.0,Ayrshire,Healthy,3.0,28.9,16.64,Mid,0,39.929802959437104,70.11476831260386,66.24400456322329,0.0598343685300207,0.0598343685300207,2799.6688832688565,4388.268140572348,1914.451731877153,0.06418219461697723
COW02483,46,606.2,Guernsey,Mastitis,2.8,17.2,18.25,Mid,1,42.0,54.418911096890916,65.0196194627419,0.028373474100956777,0.028373474100956777,2285.5942660694186,4227.550915079765,1118.3374547591607,0.07588254701418673
COW02484,49,649.0,Guernsey,Mastitis,4.0,30.2,23.97,Late,1,31.18357867544821,95.0,57.29126268203437,0.04653312788906009,0.04653312788906009,2962.4399741675797,3282.2887797018643,1730.196132997438,0.07550077041602465
COW02485,50,546.0,Ayrshire,Healthy,2.4,32.0,22.27,Early,0,37.64995431811252,58.920557136907675,60.21896607279844,0.05860805860805861,0.05860805860805861,2218.356284602313,3626.3238748768495,1927.00691432955,0.09157509157509157
COW02486,38,654.6,Jersey,Healthy,4.6,26.0,24.83,Mid,0,18.0,91.82023427785772,34.10552843400288,0.039718912312862814,0.039718912312862814,1652.764217001439,1163.1870697625789,886.7437392840748,0.058050717995722576
COW02487,17,392.4,Holstein,Mastitis,3.7,17.5,17.24,Early,1,37.81565934726111,98.0,69.59987363812478,0.04459734964322121,0.04459734964322121,3705.934616031589,4844.142410442936,1217.9977886671836,0.04332313965341489
COW02488,68,545.6,Jersey,Mastitis,2.3,16.6,18.1,Early,1,41.52847547145047,69.14537327138038,68.38086600472968,0.030425219941348974,0.030425219941348974,2871.501937864807,4675.942835556795,1135.1223756785128,0.12463343108504399
COW02489,50,546.8,Guernsey,Mastitis,4.1,31.3,15.43,Early,1,30.85108577043812,95.0,56.709400098266705,0.057242136064374546,0.057242136064374546,2930.8531481916216,3215.9560595052917,1775.0042230757479,0.091441111923921
COW02490,48,491.8,Ayrshire,Healthy,3.3,29.7,27.76,Mid,0,28.334408089198508,80.24923056958785,50.24978174736702,0.06039040260268402,0.06039040260268402,2273.814447802886,2525.040565658019,1492.4185178968003,0.09760065067100447
COW02491,40,740.7,Brown Swiss,Mastitis,2.6,27.5,24.61,Late,1,39.57674828054511,54.48369328880448,61.77862093770264,0.037127041987309296,0.037127041987309296,2156.28741468544,3816.5980049643513,1698.9120757868227,0.05400297016335898
COW02492,112,544.7,Guernsey,Mastitis,4.9,31.1,21.57,Late,1,32.71835862382685,63.76467882395333,54.25532944136463,0.057095648981090506,0.057095648981090506,2086.275629295243,2943.6407727910077,1687.3407456264401,0.20561777125022948
COW02493,77,517.4,Holstein,Healthy,4.2,23.1,22.1,Mid,0,24.14080908401568,77.97442681759237,43.30798731786974,0.04464630846540395,0.04464630846540395,1882.3657512390498,1875.581765524766,1000.414507042791,0.14882102821801316
COW02494,57,552.1,Guernsey,Foot and Mouth,3.8,30.0,17.98,Mid,1,24.2869418086577,82.93426331275919,44.02921580009762,0.054337982249592465,0.054337982249592465,2014.2196270208776,1938.5718439715656,1320.8764740029285,0.10324216627422568
COW02495,34,389.8,Guernsey,Healthy,4.5,16.9,16.83,Mid,0,32.721530055824836,80.89121549484804,57.39773240407049,0.043355566957414056,0.043355566957414056,2646.884339066874,3294.4996851292835,970.0216776287912,0.08722421754746024
COW02496,98,489.2,Brown Swiss,Healthy,3.6,17.3,25.27,Early,0,34.579895722267466,81.804268533758,60.571932664289996,0.03536385936222404,0.03536385936222404,2828.7830755337177,3668.9590266872815,1047.894435092217,0.20032706459525756
COW02497,107,628.7,Guernsey,Foot and Mouth,3.3,23.2,24.03,Late,1,44.167010336565085,64.60901672544922,70.96578095626961,0.0369015428662319,0.0369015428662319,2853.587109548222,5036.142066733239,1646.406118185455,0.17019246063305232
COW02498,15,499.7,Brown Swiss,Healthy,2.6,20.0,17.17,Mid,0,22.3580829520505,88.72512714139428,41.34728557886483,0.04002401440864519,0.04002401440864519,1983.7237525585206,1709.5980247402033,826.9457115772966,0.03001801080648389
COW02499,112,483.7,Brown Swiss,Healthy,2.5,21.8,17.43,Mid,0,28.035392852849277,63.09526267368054,47.431601219372936,0.04506925780442423,0.04506925780442423,1768.9004762103511,2249.7567942336204,1034.0089065823302,0.23154848046309698
COW02500,87,654.8,Guernsey,Healthy,3.3,28.4,21.74,Early,0,36.53800572330646,61.814524068604996,59.314907454787594,0.04337202199144777,0.04337202199144777,2258.5794342021545,3518.258246370017,1684.5433717159676,0.13286499694563225
COW02501,22,657.2,Guernsey,Bloat,3.4,15.0,20.62,Early,1,25.52688251122716,95.0,47.39204439464753,0.022824102251978087,0.022824102251978087,2425.0538385665805,2246.005871904242,710.8806659197129,0.03347534996956786
COW02502,93,591.4,Jersey,Healthy,4.2,27.0,27.34,Mid,0,25.8707158297834,79.33678055081587,46.197069309309676,0.045654379438620225,0.045654379438620225,2052.499304480044,2134.1692127691617,1247.3208713513613,0.1572539736219141
COW02503,23,513.6,Jersey,Mastitis,3.3,15.6,19.27,Late,1,26.940438878258043,95.0,49.86576803695157,0.03037383177570093,0.03037383177570093,2559.341693434514,2486.594821915061,777.9059813764445,0.04478193146417445
COW02504,17,530.8,Brown Swiss,Mastitis,3.8,29.3,16.61,Mid,1,48.614086516345836,58.0,75.13543939255726,0.05519969856819895,0.05519969856819895,2819.6170179480587,5645.334252712645,2201.468374201928,0.03202712886209495
COW02505,24,485.7,Jersey,Healthy,4.5,17.6,19.31,Mid,0,35.72082398118429,66.12790692172182,59.07567382216912,0.03623635989293803,0.03623635989293803,2362.1433233949633,3489.935237543318,1039.7318592701765,0.04941321803582458
COW02506,61,470.4,Jersey,Bloat,5.0,27.2,21.33,Mid,1,28.697540407676254,75.02091375792767,50.08417778488867,0.05782312925170068,0.05782312925170068,2152.9157039889246,2508.424864388335,1362.2896357489717,0.12967687074829934
COW02507,78,466.4,Jersey,Foot and Mouth,3.0,24.7,17.59,Mid,1,27.02231784169464,70.05289903581017,46.86015384697711,0.05295883361921098,0.05295883361921098,1892.9917034778064,2195.8740185623637,1157.4458000203347,0.1672384219554031
COW02508,55,500.6,Jersey,Healthy,4.7,20.9,21.9,Mid,0,25.025851330150907,79.96816613344353,44.91797950890852,0.041749900119856166,0.041749900119856166,2001.2714368003665,2017.624883162726,938.785771736188,0.10986815821014782
COW02509,25,467.2,Brown Swiss,Ketosis,4.4,18.8,22.32,Early,1,24.962462448256183,93.43335102291259,46.23883257454747,0.04023972602739726,0.04023972602739726,2332.326516324194,2138.0296378570324,869.2900524014925,0.05351027397260274
COW02510,33,424.9,Brown Swiss,Healthy,2.2,15.0,19.54,Mid,0,40.555731088079874,81.96013414038498,70.28185715565255,0.03530242409978819,0.03530242409978819,3323.953160140408,4939.539445247549,1054.2278573347883,0.07766533301953402
COW02511,104,567.6,Guernsey,Healthy,3.0,20.4,19.73,Mid,0,39.90209078287645,61.12577077047661,63.910022179921064,0.035940803382663845,0.035940803382663845,2439.0460544568537,4084.4909350380026,1303.7644524703896,0.1832276250880902
COW02512,115,568.8,Jersey,Healthy,2.7,17.6,20.09,Mid,0,43.442564039267204,75.10032781639674,72.96511203119039,0.0309423347398031,0.0309423347398031,3262.5508005337756,5323.907573724164,1284.1859717489508,0.20218002812939523
COW02513,93,686.1,Ayrshire,Healthy,4.0,16.4,19.2,Mid,0,32.56168643549076,63.30914832558069,53.94735815226433,0.023903221104795216,0.023903221104795216,2061.4526362755337,2910.3174516086806,884.736673697135,0.1355487538259729
COW02514,23,496.5,Brown Swiss,Healthy,3.7,27.3,19.2,Early,0,48.83441754656842,67.9977720598507,78.88217079070756,0.054984894259818735,0.054984894259818735,3320.631593007133,6222.396868654358,2153.4832625863164,0.04632426988922457
COW02515,100,573.7,Guernsey,Healthy,3.5,17.8,22.66,Late,0,25.849013016089415,78.35373987914583,46.04994029022778,0.03102666899076172,0.03102666899076172,2025.3668419953249,2120.597000733544,819.6889371660545,0.1743071291615827
COW02516,86,575.0,Holstein,Healthy,4.3,18.0,19.84,Late,0,40.250999828640516,62.10515989999047,64.65560464223586,0.03130434782608696,0.03130434782608696,2499.7947804922082,4180.347211653111,1163.8008835602454,0.14956521739130435
COW02517,68,529.7,Holstein,Healthy,3.0,20.1,26.33,Late,0,41.285448651229956,52.12930457091103,63.44355633363952,0.037946007173872004,0.037946007173872004,2152.1817270866745,4025.084840259691,1275.2154823061544,0.1283745516329998
COW02518,27,609.5,Brown Swiss,Healthy,3.1,22.3,23.09,Late,0,32.34114551147512,89.05877102597051,58.251080109680906,0.03658736669401148,0.03658736669401148,2880.2626728240566,3393.1883339444626,1298.9990864458844,0.044298605414273995
COW02519,119,612.0,Jersey,Foot and Mouth,4.6,23.2,17.3,Mid,1,42.0,40.0,61.04,0.03790849673202614,0.03790849673202614,1680.0,3725.8815999999997,1416.128,0.19444444444444445
COW02520,59,576.2,Brown Swiss,Healthy,4.9,26.0,17.46,Mid,0,51.34467128716673,76.71994173241862,85.81966731448131,0.045123221103783404,0.045123221103783404,3939.160189421619,7365.015297968252,2231.3113501765138,0.1023950017355085
COW02521,16,529.5,Holstein,Healthy,4.3,24.6,17.05,Mid,0,24.83971810463525,74.35360464892051,44.03408120969047,0.04645892351274788,0.04645892351274788,1846.9225795426823,1939.0003079816154,1083.2383977583856,0.030217186024551465
COW02522,34,521.4,Brown Swiss,Healthy,2.7,22.7,24.33,Early,0,52.0,78.26339329717246,87.42703587973685,0.04353663214422708,0.04353663214422708,4069.6964514529677,7643.486602716795,1984.5937144700265,0.06520905255082471
COW02523,55,440.6,Guernsey,Healthy,2.3,21.1,22.4,Late,0,18.0,87.62968911697169,33.95466880821098,0.047889241942805263,0.047889241942805263,1577.3344041054904,1152.9195338752959,716.4435118532517,0.12482977757603268
COW02524,18,485.5,Guernsey,Healthy,2.6,18.8,23.16,Early,0,29.36374852822876,75.63102610666142,51.20823537850287,0.038722966014418124,0.038722966014418124,2220.81043152791,2622.283370580153,962.714825115854,0.037075180226570546
COW02525,46,500.2,Jersey,Healthy,3.3,26.8,20.65,Mid,0,41.84940472424608,42.92463367398026,61.66208020296772,0.05357856857257098,0.05357856857257098,1796.3703672624017,3802.212134957224,1652.543749439535,0.09196321471411435
COW02526,62,460.1,Jersey,Healthy,2.7,19.7,20.04,Mid,0,28.308825940587894,81.19964044117627,50.34097740581674,0.04281677896109541,0.04281677896109541,2298.6664876875807,2534.214006172951,991.7172548945897,0.1347533144968485
COW02527,114,585.2,Brown Swiss,Foot and Mouth,4.7,29.3,18.53,Late,1,26.663737334176236,76.9509230013752,47.16804894045384,0.050068352699931644,0.050068352699931644,2051.7991985310887,2224.824840849049,1382.0238339552977,0.1948051948051948
COW02528,21,645.7,Brown Swiss,Healthy,4.0,24.6,22.08,Mid,0,21.22284514529474,87.71576495989396,39.362986927460064,0.038098188013009134,0.038098188013009134,1861.5780965449,1549.444739851392,968.3294784155177,0.0325228434257395
COW02529,74,477.4,Guernsey,Healthy,3.3,25.4,20.42,Mid,0,20.07821653466632,75.59850631962298,36.75522011353465,0.05320485965647256,0.05320485965647256,1517.8831795827307,1350.946205594382,933.58259088378,0.1550062840385421
COW02530,110,572.7,Jersey,Mastitis,2.8,23.2,21.04,Mid,1,30.379413419250163,95.0,55.88397348368778,0.04050986554915313,0.04050986554915313,2886.0442748287655,3123.018492325519,1296.5081848215566,0.19207263837960536
COW02531,99,467.3,Guernsey,Mastitis,3.1,30.7,24.67,Mid,1,26.986905787737566,95.0,49.94708512854074,0.06569655467579713,0.06569655467579713,2563.7560498350686,2494.711312837696,1533.3755134462008,0.211855339182538
COW02532,111,525.6,Ayrshire,Healthy,3.4,21.6,20.71,Mid,0,29.604549538248556,95.0,54.52796169193497,0.0410958904109589,0.0410958904109589,2812.432206133613,2973.2986062771274,1177.8039725457954,0.21118721461187215
COW02533,30,494.8,Jersey,Healthy,4.1,21.7,23.22,Mid,0,34.736797139387775,60.495586596023685,56.49230243582622,0.04385610347615198,0.04385610347615198,2101.422919414341,3191.3802345008567,1225.882962857429,0.06063055780113177
COW02534,98,598.2,Ayrshire,Healthy,2.3,30.1,18.25,Mid,0,32.819402893736964,66.21657174676469,54.85221944744656,0.05031761952524239,0.05031761952524239,2173.1883463991103,3008.7659783108343,1651.0518053681415,0.16382480775660313
COW02535,117,495.7,Jersey,Healthy,4.5,24.9,27.18,Early,0,26.782430425774532,78.86524833383014,47.59137884567045,0.05023199515836191,0.05023199515836191,2112.2030265122366,2264.9393404321286,1185.025333257194,0.2360298567682066
COW02536,47,630.9,Jersey,Healthy,2.4,22.1,21.29,Mid,0,23.38411217490168,92.43763249391694,43.41199033499821,0.03502932318909495,0.03502932318909495,2161.5719674200905,1884.6009048459778,959.4049864034605,0.07449675067364084
COW02537,65,530.3,Guernsey,Healthy,2.8,18.7,23.22,Late,0,37.83504810667421,54.59932760004216,59.4634171743299,0.03526305864604941,0.03526305864604941,2065.7681863396597,3535.897982048392,1111.965901159969,0.12257212898359421
COW02538,69,498.0,Guernsey,Ketosis,5.0,18.4,23.28,Mid,1,30.605573245542928,62.715105516194605,51.04780095688079,0.036947791164658635,0.036947791164658635,1919.4317554778472,2605.8779825333195,939.2795376066065,0.13855421686746988
COW02539,65,449.7,Brown Swiss,Mastitis,2.6,28.4,19.24,Mid,1,31.960849022385357,70.63173057171879,54.37221078550582,0.06315321325327997,0.06315321325327997,2257.4500769925044,2956.3373057034755,1544.1707863083652,0.1445408049810985
COW02540,43,570.3,Jersey,Healthy,2.3,19.0,23.41,Mid,0,29.552837329339617,77.50768552721267,51.78688336914634,0.03331579870243732,0.03331579870243732,2290.5720221593265,2681.8812890895656,983.9507840137804,0.07539891285288446
COW02541,116,621.6,Holstein,Healthy,3.9,14.1,24.19,Late,0,36.17253514421813,60.246654132171436,58.45525205951708,0.022683397683397683,0.022683397683397683,2179.2742139175257,3417.016493341676,824.2190540391908,0.1866151866151866
COW02542,115,571.9,Ayrshire,Mastitis,3.2,14.4,19.67,Early,1,44.14543862136843,58.0,68.96870529748844,0.025179227137611473,0.025179227137611473,2560.4354400393686,4756.68231041181,993.1493562838335,0.20108410561286938
COW02543,53,729.1,Ayrshire,Healthy,2.3,31.6,21.83,Early,0,46.35511050474222,64.71921516307009,74.1651851269547,0.04334110547250034,0.04334110547250034,3000.066370664302,5500.474684915462,2343.6198500117684,0.07269236044438349
COW02544,98,664.4,Ayrshire,Healthy,2.0,24.1,23.12,Late,0,31.246393926010242,83.55229252125545,55.47266347315128,0.03627332931968694,0.03627332931968694,2610.7078455403876,3077.216392805492,1336.891189702946,0.14750150511739915
COW02545,54,525.4,Brown Swiss,Healthy,2.2,22.8,20.88,Mid,0,41.483465793394735,44.24651600298404,61.570262661152896,0.04339550818424058,0.04339550818424058,1835.498833086681,3790.8972441633587,1403.8019886742861,0.10277883517320137
COW02546,97,524.6,Ayrshire,Mastitis,3.6,30.5,24.83,Mid,1,33.21477304749013,89.80998554536454,59.86936339233613,0.05813953488372093,0.05813953488372093,2983.018287287652,3584.340673003598,1826.015583466252,0.18490278307281738
COW02547,75,587.6,Brown Swiss,Healthy,2.7,20.3,24.0,Mid,0,42.0,46.67157453937838,62.88135457286844,0.03454731109598366,0.03454731109598366,1960.2061306538922,3954.0647529188027,1276.4914978292293,0.12763784887678692
COW02548,62,483.0,Holstein,Healthy,4.3,28.3,20.66,Mid,0,46.38356622107795,66.14946337749825,74.66381040109223,0.05859213250517598,0.05859213250517598,3068.248015058961,5574.684583610249,2112.9858343509104,0.12836438923395446
COW02549,25,643.3,Holstein,Healthy,4.6,27.0,22.92,Late,0,48.640146222038446,65.49941335821657,77.7392118860615,0.041971086584797146,0.041971086584797146,3185.9010432013924,6043.385064665965,2098.9587209236606,0.0388621172081455
COW02550,82,578.9,Jersey,Healthy,2.4,22.6,17.03,Mid,0,39.548078093980074,95.0,71.92913666446512,0.03903955778200035,0.03903955778200035,3757.067418928107,5173.8007012953,1625.5984886169117,0.14164795301433755
COW02551,46,570.5,Jersey,Healthy,3.0,27.9,19.93,Late,0,33.67130214668952,67.9092099238072,56.42403074719817,0.04890446976336547,0.04890446976336547,2286.5915258874784,3183.671245760764,1574.2304578468288,0.08063102541630149
COW02552,35,605.0,Ayrshire,Mastitis,2.4,31.4,22.17,Late,1,25.106593680219028,92.4397138474062,46.382419504974166,0.05190082644628099,0.05190082644628099,2320.846335482544,2151.328839135408,1456.4079724561886,0.05785123966942149
COW02553,32,687.8,Jersey,Healthy,2.9,17.6,25.09,Mid,0,33.58910180418506,73.59220715525227,57.39296499431617,0.025588833963361445,0.025588833963361445,2471.896138132445,3293.952430838802,1010.1161838999648,0.04652515266065717
COW02554,118,563.7,Guernsey,Mastitis,2.7,14.3,21.74,Mid,1,39.62498014188276,43.93569790886447,59.18275518621487,0.025368103601206313,0.025368103601206313,1740.9511571585144,3502.598511431443,846.3133991628727,0.20933120454142273
COW02555,23,541.0,Jersey,Bloat,4.4,28.8,23.71,Mid,1,18.13308032777125,84.07790992024287,34.04516017745082,0.05323475046210721,0.05323475046210721,1524.5914943748792,1159.072931508283,980.5006131105836,0.04251386321626617
COW02556,98,670.7,Guernsey,Healthy,3.0,21.3,25.26,Late,0,30.725819881896648,53.150430858907484,49.657899513994565,0.03175786491725063,0.03175786491725063,1633.0905652159927,2465.9069841419814,1057.7132596480842,0.1461159982108245
COW02557,105,627.4,Brown Swiss,Healthy,3.5,23.8,21.2,Mid,0,41.20379518387808,47.221302955800006,62.02013747453366,0.03793433216448837,0.03793433216448837,1945.69689530664,3846.497452360055,1476.0792718939013,0.1673573477845075
COW02558,15,524.3,Holstein,Mastitis,4.0,18.0,19.03,Early,1,33.57700295166147,92.85229751973687,61.0678901973746,0.03433148960518787,0.03433148960518787,3117.701867888754,3729.287213158601,1099.222023552743,0.028609574670989894
COW02559,75,550.4,Brown Swiss,Healthy,4.5,29.2,22.81,Late,0,46.66770258564997,90.99203133535508,83.09520011645378,0.05305232558139535,0.05305232558139535,4246.389056022494,6904.812282393501,2426.37984340045,0.13626453488372092
COW02560,74,565.6,Holstein,Healthy,2.9,27.0,20.85,Mid,0,29.289251523862497,95.0,53.976190166759366,0.047736916548797734,0.047736916548797734,2782.478894766937,2913.4291049181707,1457.357134502503,0.13083451202263083
